iter	RMSE
2906	0.7186321643
2907	0.7186321643
2908	0.7186321643
2909	0.7186321643
2910	0.7186321643
2911	0.7186321643
2912	0.7186321643
2913	0.7186321643
2914	0.7186321643
2915	0.7186321643
2916	0.7186321643
2917	0.7186321643
2918	0.7186321643
2919	0.7186321643
2920	0.7186321643
2921	0.7186321643
2922	0.7186321643
2923	0.7186321643
2924	0.7186321643
2925	0.7186321643
2926	0.7186321643
2927	0.7186321643
2928	0.7186321643
2929	0.7186321643
2930	0.7186321643
2931	0.7186321643
2932	0.7186321643
2933	0.7186321643
2934	0.7186321643
2935	0.7186321643
2936	0.7186321643
2937	0.7186321643
2938	0.7186321643
2939	0.7186321643
2940	0.7186321643
2941	0.7186321643
2942	0.7186321643
2943	0.7186321643
2944	0.7186321643
2945	0.7186321643
2946	0.7186321643
2947	0.7186321643
2948	0.7186321643
2949	0.7186321643
2950	0.7186321643
2951	0.7186321643
2952	0.7186321643
2953	0.7186321643
2954	0.7186321643
2955	0.7186321643
2956	0.7186321643
2957	0.7186321643
2958	0.7186321643
2959	0.7186321643
2960	0.7186321643
2961	0.7186321643
2962	0.7186321643
2963	0.7186321643
2964	0.7186321643
2965	0.7186321643
2966	0.7186321643
2967	0.7186321643
2968	0.7186321643
2969	0.7186321643
2970	0.7186321643
2971	0.7186321643
2972	0.7186321643
2973	0.7186321643
2974	0.7186321643
2975	0.7186321643
2976	0.7186321643
2977	0.7186321643
2978	0.7186321643
2979	0.7186321643
2980	0.7186321643
2981	0.7186321643
2982	0.7186321643
2983	0.7186321643
2984	0.7186321643
2985	0.7186321643
2986	0.7186321643
2987	0.7186321643
2988	0.7186321643
2989	0.7186321643
2990	0.7186321643
2991	0.7186321643
2992	0.7186321643
2993	0.7186321643
2994	0.7186321643
2995	0.7186321643
2996	0.7186321643
2997	0.7186321643
2998	0.7186321643
2999	0.7186321643
3000	0.7186321643
3001	0.7186321643
3002	0.7186321643
3003	0.7186321643
3004	0.7186321643
3005	0.7186321643
3006	0.7186321643
3007	0.7186321643
3008	0.7186321643
3009	0.7186321643
3010	0.7186321643
3011	0.7186321643
3012	0.7186321643
3013	0.7186321643
3014	0.7186321643
3015	0.7186321643
3016	0.7186321643
3017	0.7186321643
3018	0.7186321643
3019	0.7186321643
3020	0.7186321643
3021	0.7186321643
3022	0.7186321643
3023	0.7186321643
3024	0.7186321643
3025	0.7186321643
3026	0.7186321643
3027	0.7186321643
3028	0.7186321643
3029	0.7186321643
3030	0.7186321643
3031	0.7186321643
3032	0.7186321643
3033	0.7186321643
3034	0.7186321643
3035	0.7186321643
3036	0.7186321643
3037	0.7186321643
3038	0.7186321643
3039	0.7186321643
3040	0.7186321643
3041	0.7186321643
3042	0.7186321643
3043	0.7186321643
3044	0.7186321643
3045	0.7186321643
3046	0.7186321643
3047	0.7186321643
3048	0.7186321643
3049	0.7186321643
3050	0.7186321643
3051	0.7186321643
3052	0.7186321643
3053	0.7186321643
3054	0.7186321643
3055	0.7186321643
3056	0.7186321643
3057	0.7186321643
3058	0.7186321643
3059	0.7186321643
3060	0.7186321643
3061	0.7186321643
3062	0.7186321643
3063	0.7186321643
3064	0.7186321643
3065	0.7186321643
3066	0.7186321643
3067	0.7186321643
3068	0.7186321643
3069	0.7186321643
3070	0.7186321643
3071	0.7186321643
3072	0.7186321643
3073	0.7186321643
3074	0.7186321643
3075	0.7186321643
3076	0.7186321643
3077	0.7186321643
3078	0.7186321643
3079	0.7186321643
3080	0.7186321643
3081	0.7186321643
3082	0.7186321643
3083	0.7186321643
3084	0.7186321643
3085	0.7186321643
3086	0.7186321643
3087	0.7186321643
3088	0.7186321643
3089	0.7186321643
3090	0.7186321643
3091	0.7186321643
3092	0.7186321643
3093	0.7186321643
3094	0.7186321643
3095	0.7186321643
3096	0.7186321643
3097	0.7186321643
3098	0.7186321643
3099	0.7186321643
3100	0.7186321643
3101	0.7186321643
3102	0.7186321643
3103	0.7186321643
3104	0.7186321643
3105	0.7186321643
3106	0.7186321643
3107	0.7186321643
3108	0.7186321643
3109	0.7186321643
3110	0.7186321643
3111	0.7186321643
3112	0.7186321643
3113	0.7186321643
3114	0.7186321643
3115	0.7186321643
3116	0.7186321643
3117	0.7186321643
3118	0.7186321643
3119	0.7186321643
3120	0.7186321643
3121	0.7186321643
3122	0.7186321643
3123	0.7186321643
3124	0.7186321643
3125	0.7186321643
3126	0.7186321643
3127	0.7186321643
3128	0.7186321643
3129	0.7186321643
3130	0.7186321643
3131	0.7186321643
3132	0.7186321643
3133	0.7186321643
3134	0.7186321643
3135	0.7186321643
3136	0.7186321643
3137	0.7186321643
3138	0.7186321643
3139	0.7186321643
3140	0.7186321643
3141	0.7186321643
3142	0.7186321643
3143	0.7186321643
3144	0.7186321643
3145	0.7186321643
3146	0.7186321643
3147	0.7186321643
3148	0.7186321643
3149	0.7186321643
3150	0.7186321643
3151	0.7186321643
3152	0.7186321643
3153	0.7186321643
3154	0.7186321643
3155	0.7186321643
3156	0.7186321643
3157	0.7186321643
3158	0.7186321643
3159	0.7186321643
3160	0.7186321643
3161	0.7186321643
3162	0.7186321643
3163	0.7186321643
3164	0.7186321643
3165	0.7186321643
3166	0.7186321643
3167	0.7186321643
3168	0.7186321643
3169	0.7186321643
3170	0.7186321643
3171	0.7186321643
3172	0.7186321643
3173	0.7186321643
3174	0.7186321643
3175	0.7186321643
3176	0.7186321643
3177	0.7186321643
3178	0.7186321643
3179	0.7186321643
3180	0.7186321643
3181	0.7186321643
3182	0.7186321643
3183	0.7186321643
3184	0.7186321643
3185	0.7186321643
3186	0.7186321643
3187	0.7186321643
3188	0.7186321643
3189	0.7186321643
3190	0.7186321643
3191	0.7186321643
3192	0.7186321643
3193	0.7186321643
3194	0.7186321643
3195	0.7186321643
3196	0.7186321643
3197	0.7186321643
3198	0.7186321643
3199	0.7186321643
3200	0.7186321643
3201	0.7186321643
3202	0.7186321643
3203	0.7186321643
3204	0.7186321643
3205	0.7186321643
3206	0.7186321643
3207	0.7186321643
3208	0.7186321643
3209	0.7186321643
3210	0.7186321643
3211	0.7186321643
3212	0.7186321643
3213	0.7186321643
3214	0.7186321643
3215	0.7186321643
3216	0.7186321643
3217	0.7186321643
3218	0.7186321643
3219	0.7186321643
3220	0.7186321643
3221	0.7186321643
3222	0.7186321643
3223	0.7186321643
3224	0.7186321643
3225	0.7186321643
3226	0.7186321643
3227	0.7186321643
3228	0.7186321643
3229	0.7186321643
3230	0.7186321643
3231	0.7186321643
3232	0.7186321643
3233	0.7186321643
3234	0.7186321643
3235	0.7186321643
3236	0.7186321643
3237	0.7186321643
3238	0.7186321643
3239	0.7186321643
3240	0.7186321643
3241	0.7186321643
3242	0.7186321643
3243	0.7186321643
3244	0.7186321643
3245	0.7186321643
3246	0.7186321643
3247	0.7186321643
3248	0.7186321643
3249	0.7186321643
3250	0.7186321643
3251	0.7186321643
3252	0.7186321643
3253	0.7186321643
3254	0.7186321643
3255	0.7186321643
3256	0.7186321643
3257	0.7186321643
3258	0.7186321643
3259	0.7186321643
3260	0.7186321643
3261	0.7186321643
3262	0.7186321643
3263	0.7186321643
3264	0.7186321643
3265	0.7186321643
3266	0.7186321643
3267	0.7186321643
3268	0.7186321643
3269	0.7186321643
3270	0.7186321643
3271	0.7186321643
3272	0.7186321643
3273	0.7186321643
3274	0.7186321643
3275	0.7186321643
3276	0.7186321643
3277	0.7186321643
3278	0.7186321643
3279	0.7186321643
3280	0.7186321643
3281	0.7186321643
3282	0.7186321643
3283	0.7186321643
3284	0.7186321643
3285	0.7186321643
3286	0.7186321643
3287	0.7186321643
3288	0.7186321643
3289	0.7186321643
3290	0.7186321643
3291	0.7186321643
3292	0.7186321643
3293	0.7186321643
3294	0.7186321643
3295	0.7186321643
3296	0.7186321643
3297	0.7186321643
3298	0.7186321643
3299	0.7186321643
3300	0.7186321643
3301	0.7186321643
3302	0.7186321643
3303	0.7186321643
3304	0.7186321643
3305	0.7186321643
3306	0.7186321643
3307	0.7186321643
3308	0.7186321643
3309	0.7186321643
3310	0.7186321643
3311	0.7186321643
3312	0.7186321643
3313	0.7186321643
3314	0.7186321643
3315	0.7186321643
3316	0.7186321643
3317	0.7186321643
3318	0.7186321643
3319	0.7186321643
3320	0.7186321643
3321	0.7186321643
3322	0.7186321643
3323	0.7186321643
3324	0.7186321643
3325	0.7186321643
3326	0.7186321643
3327	0.7186321643
3328	0.7186321643
3329	0.7186321643
3330	0.7186321643
3331	0.7186321643
3332	0.7186321643
3333	0.7186321643
3334	0.7186321643
3335	0.7186321643
3336	0.7186321643
3337	0.7186321643
3338	0.7186321643
3339	0.7186321643
3340	0.7186321643
3341	0.7186321643
3342	0.7186321643
3343	0.7186321643
3344	0.7186321643
3345	0.7186321643
3346	0.7186321643
3347	0.7186321643
3348	0.7186321643
3349	0.7186321643
3350	0.7186321643
3351	0.7186321643
3352	0.7186321643
3353	0.7186321643
3354	0.7186321643
3355	0.7186321643
3356	0.7186321643
3357	0.7186321643
3358	0.7186321643
3359	0.7186321643
3360	0.7186321643
3361	0.7186321643
3362	0.7186321643
3363	0.7186321643
3364	0.7186321643
3365	0.7186321643
3366	0.7186321643
3367	0.7186321643
3368	0.7186321643
3369	0.7186321643
3370	0.7186321643
3371	0.7186321643
3372	0.7186321643
3373	0.7186321643
3374	0.7186321643
3375	0.7186321643
3376	0.7186321643
3377	0.7186321643
3378	0.7186321643
3379	0.7186321643
3380	0.7186321643
3381	0.7186321643
3382	0.7186321643
3383	0.7186321643
3384	0.7186321643
3385	0.7186321643
3386	0.7186321643
3387	0.7186321643
3388	0.7186321643
3389	0.7186321643
3390	0.7186321643
3391	0.7186321643
3392	0.7186321643
3393	0.7186321643
3394	0.7186321643
3395	0.7186321643
3396	0.7186321643
3397	0.7186321643
3398	0.7186321643
3399	0.7186321643
3400	0.7186321643
3401	0.7186321643
3402	0.7186321643
3403	0.7186321643
3404	0.7186321643
3405	0.7186321643
3406	0.7186321643
3407	0.7186321643
3408	0.7186321643
3409	0.7186321643
3410	0.7186321643
3411	0.7186321643
3412	0.7186321643
3413	0.7186321643
3414	0.7186321643
3415	0.7186321643
3416	0.7186321643
3417	0.7186321643
3418	0.7186321643
3419	0.7186321643
3420	0.7186321643
3421	0.7186321643
3422	0.7186321643
3423	0.7186321643
3424	0.7186321643
3425	0.7186321643
3426	0.7186321643
3427	0.7186321643
3428	0.7186321643
3429	0.7186321643
3430	0.7186321643
3431	0.7186321643
3432	0.7186321643
3433	0.7186321643
3434	0.7186321643
3435	0.7186321643
3436	0.7186321643
3437	0.7186321643
3438	0.7186321643
3439	0.7186321643
3440	0.7186321643
3441	0.7186321643
3442	0.7186321643
3443	0.7186321643
3444	0.7186321643
3445	0.7186321643
3446	0.7186321643
3447	0.7186321643
3448	0.7186321643
3449	0.7186321643
3450	0.7186321643
3451	0.7186321643
3452	0.7186321643
3453	0.7186321643
3454	0.7186321643
3455	0.7186321643
3456	0.7186321643
3457	0.7186321643
3458	0.7186321643
3459	0.7186321643
3460	0.7186321643
3461	0.7186321643
3462	0.7186321643
3463	0.7186321643
3464	0.7186321643
3465	0.7186321643
3466	0.7186321643
3467	0.7186321643
3468	0.7186321643
3469	0.7186321643
3470	0.7186321643
3471	0.7186321643
3472	0.7186321643
3473	0.7186321643
3474	0.7186321643
3475	0.7186321643
3476	0.7186321643
3477	0.7186321643
3478	0.7186321643
3479	0.7186321643
3480	0.7186321643
3481	0.7186321643
3482	0.7186321643
3483	0.7186321643
3484	0.7186321643
3485	0.7186321643
3486	0.7186321643
3487	0.7186321643
3488	0.7186321643
3489	0.7186321643
3490	0.7186321643
3491	0.7186321643
3492	0.7186321643
3493	0.7186321643
3494	0.7186321643
3495	0.7186321643
3496	0.7186321643
3497	0.7186321643
3498	0.7186321643
3499	0.7186321643
3500	0.7186321643
3501	0.7186321643
3502	0.7186321643
3503	0.7186321643
3504	0.7186321643
3505	0.7186321643
3506	0.7186321643
3507	0.7186321643
3508	0.7186321643
3509	0.7186321643
3510	0.7186321643
3511	0.7186321643
3512	0.7186321643
3513	0.7186321643
3514	0.7186321643
3515	0.7186321643
3516	0.7186321643
3517	0.7186321643
3518	0.7186321643
3519	0.7186321643
3520	0.7186321643
3521	0.7186321643
3522	0.7186321643
3523	0.7186321643
3524	0.7186321643
3525	0.7186321643
3526	0.7186321643
3527	0.7186321643
3528	0.7186321643
3529	0.7186321643
3530	0.7186321643
3531	0.7186321643
3532	0.7186321643
3533	0.7186321643
3534	0.7186321643
3535	0.7186321643
3536	0.7186321643
3537	0.7186321643
3538	0.7186321643
3539	0.7186321643
3540	0.7186321643
3541	0.7186321643
3542	0.7186321643
3543	0.7186321643
3544	0.7186321643
3545	0.7186321643
3546	0.7186321643
3547	0.7186321643
3548	0.7186321643
3549	0.7186321643
3550	0.7186321643
3551	0.7186321643
3552	0.7186321643
3553	0.7186321643
3554	0.7186321643
3555	0.7186321643
3556	0.7186321643
3557	0.7186321643
3558	0.7186321643
3559	0.7186321643
3560	0.7186321643
3561	0.7186321643
3562	0.7186321643
3563	0.7186321643
3564	0.7186321643
3565	0.7186321643
3566	0.7186321643
3567	0.7186321643
3568	0.7186321643
3569	0.7186321643
3570	0.7186321643
3571	0.7186321643
3572	0.7186321643
3573	0.7186321643
3574	0.7186321643
3575	0.7186321643
3576	0.7186321643
3577	0.7186321643
3578	0.7186321643
3579	0.7186321643
3580	0.7186321643
3581	0.7186321643
3582	0.7186321643
3583	0.7186321643
3584	0.7186321643
3585	0.7186321643
3586	0.7186321643
3587	0.7186321643
3588	0.7186321643
3589	0.7186321643
3590	0.7186321643
3591	0.7186321643
3592	0.7186321643
3593	0.7186321643
3594	0.7186321643
3595	0.7186321643
3596	0.7186321643
3597	0.7186321643
3598	0.7186321643
3599	0.7186321643
3600	0.7186321643
3601	0.7186321643
3602	0.7186321643
3603	0.7186321643
3604	0.7186321643
3605	0.7186321643
3606	0.7186321643
3607	0.7186321643
3608	0.7186321643
3609	0.7186321643
3610	0.7186321643
3611	0.7186321643
3612	0.7186321643
3613	0.7186321643
3614	0.7186321643
3615	0.7186321643
3616	0.7186321643
3617	0.7186321643
3618	0.7186321643
3619	0.7186321643
3620	0.7186321643
3621	0.7186321643
3622	0.7186321643
3623	0.7186321643
3624	0.7186321643
3625	0.7186321643
3626	0.7186321643
3627	0.7186321643
3628	0.7186321643
3629	0.7186321643
3630	0.7186321643
3631	0.7186321643
3632	0.7186321643
3633	0.7186321643
3634	0.7186321643
3635	0.7186321643
3636	0.7186321643
3637	0.7186321643
3638	0.7186321643
3639	0.7186321643
3640	0.7186321643
3641	0.7186321643
3642	0.7186321643
3643	0.7186321643
3644	0.7186321643
3645	0.7186321643
3646	0.7186321643
3647	0.7186321643
3648	0.7186321643
3649	0.7186321643
3650	0.7186321643
3651	0.7186321643
3652	0.7186321643
3653	0.7186321643
3654	0.7186321643
3655	0.7186321643
3656	0.7186321643
3657	0.7186321643
3658	0.7186321643
3659	0.7186321643
3660	0.7186321643
3661	0.7186321643
3662	0.7186321643
3663	0.7186321643
3664	0.7186321643
3665	0.7186321643
3666	0.7186321643
3667	0.7186321643
3668	0.7186321643
3669	0.7186321643
3670	0.7186321643
3671	0.7186321643
3672	0.7186321643
3673	0.7186321643
3674	0.7186321643
3675	0.7186321643
3676	0.7186321643
3677	0.7186321643
3678	0.7186321643
3679	0.7186321643
3680	0.7186321643
3681	0.7186321643
3682	0.7186321643
3683	0.7186321643
3684	0.7186321643
3685	0.7186321643
3686	0.7186321643
3687	0.7186321643
3688	0.7186321643
3689	0.7186321643
3690	0.7186321643
3691	0.7186321643
3692	0.7186321643
3693	0.7186321643
3694	0.7186321643
3695	0.7186321643
3696	0.7186321643
3697	0.7186321643
3698	0.7186321643
3699	0.7186321643
3700	0.7186321643
3701	0.7186321643
3702	0.7186321643
3703	0.7186321643
3704	0.7186321643
3705	0.7186321643
3706	0.7186321643
3707	0.7186321643
3708	0.7186321643
3709	0.7186321643
3710	0.7186321643
3711	0.7186321643
3712	0.7186321643
3713	0.7186321643
3714	0.7186321643
3715	0.7186321643
3716	0.7186321643
3717	0.7186321643
3718	0.7186321643
3719	0.7186321643
3720	0.7186321643
3721	0.7186321643
3722	0.7186321643
3723	0.7186321643
3724	0.7186321643
3725	0.7186321643
3726	0.7186321643
3727	0.7186321643
3728	0.7186321643
3729	0.7186321643
3730	0.7186321643
3731	0.7186321643
3732	0.7186321643
3733	0.7186321643
3734	0.7186321643
3735	0.7186321643
3736	0.7186321643
3737	0.7186321643
3738	0.7186321643
3739	0.7186321643
3740	0.7186321643
3741	0.7186321643
3742	0.7186321643
3743	0.7186321643
3744	0.7186321643
3745	0.7186321643
3746	0.7186321643
3747	0.7186321643
3748	0.7186321643
3749	0.7186321643
3750	0.7186321643
3751	0.7186321643
3752	0.7186321643
3753	0.7186321643
3754	0.7186321643
3755	0.7186321643
3756	0.7186321643
3757	0.7186321643
3758	0.7186321643
3759	0.7186321643
3760	0.7186321643
3761	0.7186321643
3762	0.7186321643
3763	0.7186321643
3764	0.7186321643
3765	0.7186321643
3766	0.7186321643
3767	0.7186321643
3768	0.7186321643
3769	0.7186321643
3770	0.7186321643
3771	0.7186321643
3772	0.7186321643
3773	0.7186321643
3774	0.7186321643
3775	0.7186321643
3776	0.7186321643
3777	0.7186321643
3778	0.7186321643
3779	0.7186321643
3780	0.7186321643
3781	0.7186321643
3782	0.7186321643
3783	0.7186321643
3784	0.7186321643
3785	0.7186321643
3786	0.7186321643
3787	0.7186321643
3788	0.7186321643
3789	0.7186321643
3790	0.7186321643
3791	0.7186321643
3792	0.7186321643
3793	0.7186321643
3794	0.7186321643
3795	0.7186321643
3796	0.7186321643
3797	0.7186321643
3798	0.7186321643
3799	0.7186321643
3800	0.7186321643
3801	0.7186321643
3802	0.7186321643
3803	0.7186321643
3804	0.7186321643
3805	0.7186321643
3806	0.7186321643
3807	0.7186321643
3808	0.7186321643
3809	0.7186321643
3810	0.7186321643
3811	0.7186321643
3812	0.7186321643
3813	0.7186321643
3814	0.7186321643
3815	0.7186321643
3816	0.7186321643
3817	0.7186321643
3818	0.7186321643
3819	0.7186321643
3820	0.7186321643
3821	0.7186321643
3822	0.7186321643
3823	0.7186321643
3824	0.7186321643
3825	0.7186321643
3826	0.7186321643
3827	0.7186321643
3828	0.7186321643
3829	0.7186321643
3830	0.7186321643
3831	0.7186321643
3832	0.7186321643
3833	0.7186321643
3834	0.7186321643
3835	0.7186321643
3836	0.7186321643
3837	0.7186321643
3838	0.7186321643
3839	0.7186321643
3840	0.7186321643
3841	0.7186321643
3842	0.7186321643
3843	0.7186321643
3844	0.7186321643
3845	0.7186321643
3846	0.7186321643
3847	0.7186321643
3848	0.7186321643
3849	0.7186321643
3850	0.7186321643
3851	0.7186321643
3852	0.7186321643
3853	0.7186321643
3854	0.7186321643
3855	0.7186321643
3856	0.7186321643
3857	0.7186321643
3858	0.7186321643
3859	0.7186321643
3860	0.7186321643
3861	0.7186321643
3862	0.7186321643
3863	0.7186321643
3864	0.7186321643
3865	0.7186321643
3866	0.7186321643
3867	0.7186321643
3868	0.7186321643
3869	0.7186321643
3870	0.7186321643
3871	0.7186321643
3872	0.7186321643
3873	0.7186321643
3874	0.7186321643
3875	0.7186321643
3876	0.7186321643
3877	0.7186321643
3878	0.7186321643
3879	0.7186321643
3880	0.7186321643
3881	0.7186321643
3882	0.7186321643
3883	0.7186321643
3884	0.7186321643
3885	0.7186321643
3886	0.7186321643
3887	0.7186321643
3888	0.7186321643
3889	0.7186321643
3890	0.7186321643
3891	0.7186321643
3892	0.7186321643
3893	0.7186321643
3894	0.7186321643
3895	0.7186321643
3896	0.7186321643
3897	0.7186321643
3898	0.7186321643
3899	0.7186321643
3900	0.7186321643
3901	0.7186321643
3902	0.7186321643
3903	0.7186321643
3904	0.7186321643
3905	0.7186321643
3906	0.7186321643
3907	0.7186321643
3908	0.7186321643
3909	0.7186321643
3910	0.7186321643
3911	0.7186321643
3912	0.7186321643
3913	0.7186321643
3914	0.7186321643
3915	0.7186321643
3916	0.7186321643
3917	0.7186321643
3918	0.7186321643
3919	0.7186321643
3920	0.7186321643
3921	0.7186321643
3922	0.7186321643
3923	0.7186321643
3924	0.7186321643
3925	0.7186321643
3926	0.7186321643
3927	0.7186321643
3928	0.7186321643
3929	0.7186321643
3930	0.7186321643
3931	0.7186321643
3932	0.7186321643
3933	0.7186321643
3934	0.7186321643
3935	0.7186321643
3936	0.7186321643
3937	0.7186321643
3938	0.7186321643
3939	0.7186321643
3940	0.7186321643
3941	0.7186321643
3942	0.7186321643
3943	0.7186321643
3944	0.7186321643
3945	0.7186321643
3946	0.7186321643
3947	0.7186321643
3948	0.7186321643
3949	0.7186321643
3950	0.7186321643
3951	0.7186321643
3952	0.7186321643
3953	0.7186321643
3954	0.7186321643
3955	0.7186321643
3956	0.7186321643
3957	0.7186321643
3958	0.7186321643
3959	0.7186321643
3960	0.7186321643
3961	0.7186321643
3962	0.7186321643
3963	0.7186321643
3964	0.7186321643
3965	0.7186321643
3966	0.7186321643
3967	0.7186321643
3968	0.7186321643
3969	0.7186321643
3970	0.7186321643
3971	0.7186321643
3972	0.7186321643
3973	0.7186321643
3974	0.7186321643
3975	0.7186321643
3976	0.7186321643
3977	0.7186321643
3978	0.7186321643
3979	0.7186321643
3980	0.7186321643
3981	0.7186321643
3982	0.7186321643
3983	0.7186321643
3984	0.7186321643
3985	0.7186321643
3986	0.7186321643
3987	0.7186321643
3988	0.7186321643
3989	0.7186321643
3990	0.7186321643
3991	0.7186321643
3992	0.7186321643
3993	0.7186321643
3994	0.7186321643
3995	0.7186321643
3996	0.7186321643
3997	0.7186321643
3998	0.7186321643
3999	0.7186321643
4000	0.7186321643
4001	0.7186321643
4002	0.7186321643
4003	0.7186321643
4004	0.7186321643
4005	0.7186321643
4006	0.7186321643
4007	0.7186321643
4008	0.7186321643
4009	0.7186321643
4010	0.7186321643
4011	0.7186321643
4012	0.7186321643
4013	0.7186321643
4014	0.7186321643
4015	0.7186321643
4016	0.7186321643
4017	0.7186321643
4018	0.7186321643
4019	0.7186321643
4020	0.7186321643
4021	0.7186321643
4022	0.7186321643
4023	0.7186321643
4024	0.7186321643
4025	0.7186321643
4026	0.7186321643
4027	0.7186321643
4028	0.7186321643
4029	0.7186321643
4030	0.7186321643
4031	0.7186321643
4032	0.7186321643
4033	0.7186321643
4034	0.7186321643
4035	0.7186321643
4036	0.7186321643
4037	0.7186321643
4038	0.7186321643
4039	0.7186321643
4040	0.7186321643
4041	0.7186321643
4042	0.7186321643
4043	0.7186321643
4044	0.7186321643
4045	0.7186321643
4046	0.7186321643
4047	0.7186321643
4048	0.7186321643
4049	0.7186321643
4050	0.7186321643
4051	0.7186321643
4052	0.7186321643
4053	0.7186321643
4054	0.7186321643
4055	0.7186321643
4056	0.7186321643
4057	0.7186321643
4058	0.7186321643
4059	0.7186321643
4060	0.7186321643
4061	0.7186321643
4062	0.7186321643
4063	0.7186321643
4064	0.7186321643
4065	0.7186321643
4066	0.7186321643
4067	0.7186321643
4068	0.7186321643
4069	0.7186321643
4070	0.7186321643
4071	0.7186321643
4072	0.7186321643
4073	0.7186321643
4074	0.7186321643
4075	0.7186321643
4076	0.7186321643
4077	0.7186321643
4078	0.7186321643
4079	0.7186321643
4080	0.7186321643
4081	0.7186321643
4082	0.7186321643
4083	0.7186321643
4084	0.7186321643
4085	0.7186321643
4086	0.7186321643
4087	0.7186321643
4088	0.7186321643
4089	0.7186321643
4090	0.7186321643
4091	0.7186321643
4092	0.7186321643
4093	0.7186321643
4094	0.7186321643
4095	0.7186321643
4096	0.7186321643
4097	0.7186321643
4098	0.7186321643
4099	0.7186321643
4100	0.7186321643
4101	0.7186321643
4102	0.7186321643
4103	0.7186321643
4104	0.7186321643
4105	0.7186321643
4106	0.7186321643
4107	0.7186321643
4108	0.7186321643
4109	0.7186321643
4110	0.7186321643
4111	0.7186321643
4112	0.7186321643
4113	0.7186321643
4114	0.7186321643
4115	0.7186321643
4116	0.7186321643
4117	0.7186321643
4118	0.7186321643
4119	0.7186321643
4120	0.7186321643
4121	0.7186321643
4122	0.7186321643
4123	0.7186321643
4124	0.7186321643
4125	0.7186321643
4126	0.7186321643
4127	0.7186321643
4128	0.7186321643
4129	0.7186321643
4130	0.7186321643
4131	0.7186321643
4132	0.7186321643
4133	0.7186321643
4134	0.7186321643
4135	0.7186321643
4136	0.7186321643
4137	0.7186321643
4138	0.7186321643
4139	0.7186321643
4140	0.7186321643
4141	0.7186321643
4142	0.7186321643
4143	0.7186321643
4144	0.7186321643
4145	0.7186321643
4146	0.7186321643
4147	0.7186321643
4148	0.7186321643
4149	0.7186321643
4150	0.7186321643
4151	0.7186321643
4152	0.7186321643
4153	0.7186321643
4154	0.7186321643
4155	0.7186321643
4156	0.7186321643
4157	0.7186321643
4158	0.7186321643
4159	0.7186321643
4160	0.7186321643
4161	0.7186321643
4162	0.7186321643
4163	0.7186321643
4164	0.7186321643
4165	0.7186321643
4166	0.7186321643
4167	0.7186321643
4168	0.7186321643
4169	0.7186321643
4170	0.7186321643
4171	0.7186321643
4172	0.7186321643
4173	0.7186321643
4174	0.7186321643
4175	0.7186321643
4176	0.7186321643
4177	0.7186321643
4178	0.7186321643
4179	0.7186321643
4180	0.7186321643
4181	0.7186321643
4182	0.7186321643
4183	0.7186321643
4184	0.7186321643
4185	0.7186321643
4186	0.7186321643
4187	0.7186321643
4188	0.7186321643
4189	0.7186321643
4190	0.7186321643
4191	0.7186321643
4192	0.7186321643
4193	0.7186321643
4194	0.7186321643
4195	0.7186321643
4196	0.7186321643
4197	0.7186321643
4198	0.7186321643
4199	0.7186321643
4200	0.7186321643
4201	0.7186321643
4202	0.7186321643
4203	0.7186321643
4204	0.7186321643
4205	0.7186321643
4206	0.7186321643
4207	0.7186321643
4208	0.7186321643
4209	0.7186321643
4210	0.7186321643
4211	0.7186321643
4212	0.7186321643
4213	0.7186321643
4214	0.7186321643
4215	0.7186321643
4216	0.7186321643
4217	0.7186321643
4218	0.7186321643
4219	0.7186321643
4220	0.7186321643
4221	0.7186321643
4222	0.7186321643
4223	0.7186321643
4224	0.7186321643
4225	0.7186321643
4226	0.7186321643
4227	0.7186321643
4228	0.7186321643
4229	0.7186321643
4230	0.7186321643
4231	0.7186321643
4232	0.7186321643
4233	0.7186321643
4234	0.7186321643
4235	0.7186321643
4236	0.7186321643
4237	0.7186321643
4238	0.7186321643
4239	0.7186321643
4240	0.7186321643
4241	0.7186321643
4242	0.7186321643
4243	0.7186321643
4244	0.7186321643
4245	0.7186321643
4246	0.7186321643
4247	0.7186321643
4248	0.7186321643
4249	0.7186321643
4250	0.7186321643
4251	0.7186321643
4252	0.7186321643
4253	0.7186321643
4254	0.7186321643
4255	0.7186321643
4256	0.7186321643
4257	0.7186321643
4258	0.7186321643
4259	0.7186321643
4260	0.7186321643
4261	0.7186321643
4262	0.7186321643
4263	0.7186321643
4264	0.7186321643
4265	0.7186321643
4266	0.7186321643
4267	0.7186321643
4268	0.7186321643
4269	0.7186321643
4270	0.7186321643
4271	0.7186321643
4272	0.7186321643
4273	0.7186321643
4274	0.7186321643
4275	0.7186321643
4276	0.7186321643
4277	0.7186321643
4278	0.7186321643
4279	0.7186321643
4280	0.7186321643
4281	0.7186321643
4282	0.7186321643
4283	0.7186321643
4284	0.7186321643
4285	0.7186321643
4286	0.7186321643
4287	0.7186321643
4288	0.7186321643
4289	0.7186321643
4290	0.7186321643
4291	0.7186321643
4292	0.7186321643
4293	0.7186321643
4294	0.7186321643
4295	0.7186321643
4296	0.7186321643
4297	0.7186321643
4298	0.7186321643
4299	0.7186321643
4300	0.7186321643
4301	0.7186321643
4302	0.7186321643
4303	0.7186321643
4304	0.7186321643
