iter	Passed	Remaining
3236	15370	27365
3237	15375	27360
3238	15379	27355
3239	15384	27349
3240	15388	27343
3241	15394	27340
3242	15398	27335
3243	15402	27329
3244	15407	27324
3245	15412	27320
3246	15416	27314
3247	15421	27309
3248	15427	27307
3249	15432	27303
3250	15436	27297
3251	15442	27294
3252	15446	27288
3253	15451	27284
3254	15456	27281
3255	15461	27275
3256	15465	27269
3257	15469	27264
3258	15474	27259
3259	15478	27253
3260	15483	27249
3261	15488	27245
3262	15492	27239
3263	15496	27233
3264	15501	27227
3265	15506	27223
3266	15510	27217
3267	15514	27212
3268	15519	27208
3269	15524	27203
3270	15528	27197
3271	15532	27191
3272	15538	27188
3273	15542	27182
3274	15546	27176
3275	15551	27172
3276	15555	27166
3277	15559	27161
3278	15564	27155
3279	15569	27150
3280	15573	27145
3281	15577	27139
3282	15581	27133
3283	15586	27129
3284	15591	27124
3285	15595	27119
3286	15601	27116
3287	15605	27110
3288	15610	27105
3289	15615	27101
3290	15619	27095
3291	15624	27090
3292	15628	27085
3293	15634	27082
3294	15638	27076
3295	15642	27070
3296	15647	27066
3297	15651	27060
3298	15655	27054
3299	15659	27049
3300	15665	27045
3301	15669	27039
3302	15673	27033
3303	15677	27027
3304	15682	27023
3305	15687	27018
3306	15691	27013
3307	15698	27011
3308	15702	27005
3309	15706	26999
3310	15710	26994
3311	15716	26991
3312	15720	26985
3313	15724	26979
3314	15729	26975
3315	15734	26970
3316	15738	26964
3317	15742	26958
3318	15747	26954
3319	15751	26948
3320	15755	26942
3321	15761	26938
3322	15766	26934
3323	15770	26929
3324	15776	26926
3325	15780	26921
3326	15785	26916
3327	15789	26910
3328	15795	26907
3329	15799	26901
3330	15803	26895
3331	15809	26892
3332	15813	26887
3333	15818	26883
3334	15823	26877
3335	15828	26874
3336	15833	26869
3337	15838	26864
3338	15843	26861
3339	15848	26856
3340	15852	26850
3341	15857	26846
3342	15861	26841
3343	15865	26835
3344	15869	26829
3345	15875	26825
3346	15879	26820
3347	15883	26814
3348	15890	26812
3349	15894	26807
3350	15898	26801
3351	15902	26795
3352	15908	26793
3353	15913	26788
3354	15918	26784
3355	15924	26780
3356	15928	26774
3357	15932	26768
3358	15937	26765
3359	15941	26759
3360	15946	26754
3361	15950	26748
3362	15956	26746
3363	15961	26741
3364	15965	26736
3365	15970	26732
3366	15975	26727
3367	15980	26721
3368	15985	26718
3369	15990	26713
3370	15994	26707
3371	15999	26703
3372	16005	26700
3373	16009	26695
3374	16013	26689
3375	16019	26686
3376	16023	26681
3377	16027	26675
3378	16031	26669
3379	16037	26665
3380	16041	26660
3381	16046	26655
3382	16052	26652
3383	16056	26646
3384	16060	26640
3385	16064	26634
3386	16069	26630
3387	16073	26625
3388	16078	26619
3389	16083	26615
3390	16087	26610
3391	16091	26604
3392	16095	26598
3393	16101	26594
3394	16105	26589
3395	16110	26585
3396	16115	26581
3397	16120	26576
3398	16124	26570
3399	16129	26566
3400	16134	26561
3401	16139	26556
3402	16143	26551
3403	16148	26547
3404	16153	26542
3405	16157	26536
3406	16162	26533
3407	16167	26527
3408	16171	26523
3409	16177	26519
3410	16181	26513
3411	16185	26508
3412	16189	26502
3413	16195	26498
3414	16199	26493
3415	16203	26487
3416	16208	26483
3417	16213	26479
3418	16218	26473
3419	16222	26467
3420	16227	26464
3421	16231	26458
3422	16235	26452
3423	16240	26447
3424	16244	26442
3425	16249	26436
3426	16253	26431
3427	16257	26425
3428	16262	26421
3429	16266	26415
3430	16271	26410
3431	16276	26406
3432	16280	26401
3433	16284	26395
3434	16288	26389
3435	16294	26385
3436	16298	26380
3437	16302	26374
3438	16307	26369
3439	16311	26364
3440	16316	26359
3441	16320	26353
3442	16325	26349
3443	16330	26344
3444	16334	26338
3445	16339	26334
3446	16343	26328
3447	16347	26323
3448	16352	26317
3449	16358	26315
3450	16363	26311
3451	16367	26306
3452	16373	26302
3453	16377	26297
3454	16381	26291
3455	16386	26286
3456	16391	26281
3457	16395	26275
3458	16399	26270
3459	16404	26265
3460	16408	26260
3461	16412	26254
3462	16416	26248
3463	16422	26245
3464	16426	26239
3465	16430	26233
3466	16435	26229
3467	16439	26224
3468	16444	26218
3469	16448	26212
3470	16453	26208
3471	16457	26202
3472	16461	26197
3473	16465	26191
3474	16471	26187
3475	16475	26182
3476	16479	26176
3477	16485	26173
3478	16489	26168
3479	16494	26163
3480	16499	26159
3481	16504	26154
3482	16508	26149
3483	16512	26143
3484	16518	26139
3485	16522	26135
3486	16527	26130
3487	16532	26126
3488	16536	26120
3489	16541	26116
3490	16546	26111
3491	16552	26108
3492	16556	26102
3493	16560	26096
3494	16565	26092
3495	16570	26087
3496	16574	26081
3497	16578	26076
3498	16584	26073
3499	16588	26068
3500	16592	26062
3501	16598	26058
3502	16602	26052
3503	16606	26047
3504	16610	26042
3505	16616	26037
3506	16620	26032
3507	16624	26026
3508	16630	26023
3509	16634	26018
3510	16639	26014
3511	16645	26011
3512	16649	26005
3513	16653	25999
3514	16657	25993
3515	16663	25990
3516	16668	25986
3517	16673	25981
3518	16678	25978
3519	16683	25972
3520	16687	25967
3521	16692	25963
3522	16697	25958
3523	16701	25953
3524	16706	25948
3525	16711	25944
3526	16715	25938
3527	16720	25933
3528	16725	25929
3529	16729	25924
3530	16734	25919
3531	16738	25914
3532	16744	25910
3533	16748	25905
3534	16753	25899
3535	16758	25895
3536	16762	25889
3537	16766	25884
3538	16770	25878
3539	16776	25874
3540	16780	25869
3541	16784	25863
3542	16789	25859
3543	16794	25854
3544	16799	25850
3545	16803	25845
3546	16809	25842
3547	16813	25836
3548	16817	25830
3549	16822	25826
3550	16827	25821
3551	16831	25815
3552	16835	25809
3553	16841	25806
3554	16845	25801
3555	16849	25795
3556	16854	25791
3557	16858	25785
3558	16863	25780
3559	16867	25775
3560	16873	25771
3561	16877	25766
3562	16882	25761
3563	16887	25758
3564	16892	25753
3565	16897	25748
3566	16903	25745
3567	16907	25740
3568	16911	25735
3569	16916	25729
3570	16921	25725
3571	16925	25719
3572	16929	25713
3573	16934	25709
3574	16938	25704
3575	16942	25698
3576	16946	25692
3577	16951	25688
3578	16956	25682
3579	16960	25677
3580	16966	25674
3581	16970	25668
3582	16974	25663
3583	16979	25659
3584	16985	25655
3585	16989	25650
3586	16993	25644
3587	16998	25640
3588	17003	25634
3589	17007	25629
3590	17011	25623
3591	17016	25619
3592	17020	25614
3593	17025	25608
3594	17029	25603
3595	17034	25599
3596	17038	25593
3597	17042	25588
3598	17053	25592
3599	17058	25587
3600	17064	25584
3601	17068	25579
3602	17073	25574
3603	17078	25570
3604	17083	25566
3605	17088	25561
3606	17092	25556
3607	17098	25552
3608	17102	25547
3609	17106	25541
3610	17111	25537
3611	17116	25532
3612	17120	25526
3613	17124	25520
3614	17129	25516
3615	17133	25511
3616	17137	25505
3617	17142	25499
3618	17147	25495
3619	17151	25490
3620	17155	25484
3621	17160	25480
3622	17164	25474
3623	17168	25468
3624	17172	25463
3625	17178	25459
3626	17182	25454
3627	17187	25449
3628	17192	25445
3629	17196	25439
3630	17200	25434
3631	17205	25429
3632	17210	25425
3633	17215	25419
3634	17219	25414
3635	17225	25411
3636	17229	25405
3637	17233	25400
3638	17237	25394
3639	17244	25392
3640	17249	25388
3641	17253	25382
3642	17260	25381
3643	17266	25378
3644	17270	25372
3645	17276	25370
3646	17281	25364
3647	17285	25359
3648	17291	25356
3649	17295	25351
3650	17300	25346
3651	17305	25342
3652	17309	25336
3653	17314	25331
3654	17318	25325
3655	17324	25323
3656	17328	25318
3657	17333	25312
3658	17338	25308
3659	17342	25302
3660	17346	25297
3661	17350	25291
3662	17355	25286
3663	17359	25281
3664	17363	25275
3665	17368	25271
3666	17373	25266
3667	17377	25260
3668	17381	25255
3669	17386	25251
3670	17391	25245
3671	17395	25239
3672	17399	25234
3673	17405	25231
3674	17409	25225
3675	17413	25220
3676	17419	25217
3677	17423	25211
3678	17427	25206
3679	17433	25202
3680	17438	25197
3681	17442	25192
3682	17446	25187
3683	17453	25185
3684	17458	25180
3685	17462	25174
3686	17467	25171
3687	17471	25165
3688	17476	25159
3689	17481	25156
3690	17486	25151
3691	17490	25146
3692	17494	25140
3693	17500	25137
3694	17504	25131
3695	17508	25125
3696	17513	25121
3697	17518	25117
3698	17523	25112
3699	17527	25106
3700	17532	25102
3701	17537	25097
3702	17541	25091
3703	17546	25087
3704	17550	25082
3705	17554	25076
3706	17558	25070
3707	17563	25066
3708	17567	25060
3709	17571	25055
3710	17575	25049
3711	17581	25045
3712	17586	25041
3713	17591	25036
3714	17596	25033
3715	17601	25028
3716	17606	25023
3717	17611	25020
3718	17616	25015
3719	17620	25010
3720	17626	25006
3721	17631	25001
3722	17635	24996
3723	17639	24990
3724	17644	24986
3725	17649	24981
3726	17653	24975
3727	17660	24975
3728	17665	24970
3729	17669	24964
3730	17674	24960
3731	17679	24955
3732	17683	24949
3733	17687	24944
3734	17692	24940
3735	17696	24934
3736	17701	24930
3737	17707	24926
3738	17711	24921
3739	17715	24915
3740	17719	24909
3741	17724	24905
3742	17728	24899
3743	17733	24894
3744	17737	24889
3745	17742	24884
3746	17746	24879
3747	17751	24874
3748	17756	24870
3749	17760	24865
3750	17765	24860
3751	17770	24855
3752	17774	24850
3753	17779	24845
3754	17783	24839
3755	17788	24835
3756	17792	24830
3757	17797	24824
3758	17801	24819
3759	17806	24815
3760	17812	24811
3761	17816	24807
3762	17822	24803
3763	17827	24799
3764	17832	24795
3765	17837	24791
3766	17841	24785
3767	17846	24780
3768	17851	24776
3769	17856	24771
3770	17860	24765
3771	17864	24760
3772	17869	24755
3773	17873	24750
3774	17878	24745
3775	17882	24740
3776	17887	24735
3777	17891	24730
3778	17896	24725
3779	17901	24721
3780	17905	24715
3781	17909	24709
3782	17914	24704
3783	17919	24700
3784	17923	24694
3785	17927	24689
3786	17932	24685
3787	17937	24680
3788	17941	24675
3789	17946	24670
3790	17951	24666
3791	17956	24661
3792	17960	24656
3793	17966	24652
3794	17971	24648
3795	17975	24642
3796	17980	24638
3797	17984	24633
3798	17989	24628
3799	17996	24627
3800	18056	24698
3801	18063	24695
3802	18068	24691
3803	18073	24687
3804	18080	24684
3805	18084	24679
3806	18089	24674
3807	18094	24671
3808	18099	24666
3809	18104	24661
3810	18108	24656
3811	18113	24651
3812	18117	24646
3813	18121	24640
3814	18127	24637
3815	18131	24631
3816	18135	24626
3817	18141	24622
3818	18161	24638
3819	18165	24632
3820	18169	24627
3821	18175	24623
3822	18180	24619
3823	18184	24614
3824	18189	24608
3825	18193	24604
3826	18197	24598
3827	18201	24592
3828	18206	24588
3829	18210	24582
3830	18215	24576
3831	18219	24570
3832	18223	24566
3833	18227	24560
3834	18231	24554
3835	18235	24549
3836	18240	24544
3837	18244	24538
3838	18248	24532
3839	18253	24528
3840	18257	24522
3841	18262	24517
3842	18266	24511
3843	18271	24507
3844	18275	24502
3845	18279	24496
3846	18283	24490
3847	18289	24487
3848	18293	24482
3849	18298	24476
3850	18303	24472
3851	18307	24467
3852	18312	24461
3853	18317	24458
3854	18321	24452
3855	18325	24446
3856	18330	24442
3857	18335	24437
3858	18340	24432
3859	18344	24427
3860	18349	24423
3861	18353	24417
3862	18358	24412
3863	18362	24407
3864	18367	24402
3865	18371	24397
3866	18375	24391
3867	18379	24386
3868	18383	24380
3869	18387	24374
3870	18391	24368
3871	18397	24364
3872	18401	24359
3873	18405	24353
3874	18409	24348
3875	18415	24344
3876	18419	24339
3877	18423	24334
3878	18429	24330
3879	18433	24324
3880	18437	24319
3881	18441	24313
3882	18446	24308
3883	18450	24303
3884	18454	24297
3885	18458	24291
3886	18463	24287
3887	18468	24282
3888	18472	24276
3889	18477	24272
3890	18482	24267
3891	18486	24262
3892	18490	24256
3893	18495	24252
3894	18499	24246
3895	18503	24241
3896	18509	24238
3897	18514	24233
3898	18519	24228
3899	18524	24224
3900	18529	24219
3901	18534	24215
3902	18539	24210
3903	18543	24205
3904	18547	24199
3905	18551	24194
3906	18557	24190
3907	18561	24184
3908	18565	24179
3909	18569	24174
3910	18574	24169
3911	18578	24163
3912	18582	24158
3913	18587	24153
3914	18592	24148
3915	18596	24142
3916	18600	24136
3917	18605	24132
3918	18609	24127
3919	18613	24121
3920	18617	24116
3921	18623	24112
3922	18627	24106
3923	18631	24101
3924	18637	24098
3925	18642	24093
3926	18647	24089
3927	18652	24084
3928	18656	24079
3929	18661	24074
3930	18665	24069
3931	18670	24064
3932	18674	24058
3933	18678	24053
3934	18683	24048
3935	18688	24044
3936	18692	24039
3937	18698	24035
3938	18702	24029
3939	18706	24024
3940	18711	24019
3941	18717	24016
3942	18721	24010
3943	18725	24005
3944	18731	24001
3945	18735	23995
3946	18739	23990
3947	18743	23984
3948	18747	23979
3949	18752	23974
3950	18756	23968
3951	18761	23964
3952	18765	23958
3953	18769	23953
3954	18773	23947
3955	18778	23942
3956	18782	23937
3957	18786	23931
3958	18790	23926
3959	18795	23922
3960	18800	23916
3961	18804	23911
3962	18810	23908
3963	18814	23902
3964	18818	23897
3965	18822	23891
3966	18827	23887
3967	18831	23881
3968	18836	23876
3969	18841	23871
3970	18845	23866
3971	18849	23860
3972	18853	23855
3973	18858	23850
3974	18862	23844
3975	18866	23839
3976	18872	23835
3977	18876	23830
3978	18880	23824
3979	18884	23819
3980	18890	23816
3981	18895	23811
3982	18899	23805
3983	18904	23801
3984	18908	23796
3985	18912	23790
3986	18916	23784
3987	18921	23779
3988	18925	23774
3989	18929	23768
3990	18933	23762
3991	18938	23758
3992	18942	23753
3993	18946	23747
3994	18952	23743
3995	18957	23739
3996	18961	23734
3997	18967	23730
3998	18971	23724
3999	18975	23719
4000	18979	23713
4001	18984	23709
4002	18988	23703
4003	18993	23698
4004	18997	23693
4005	19003	23690
4006	19008	23685
4007	19013	23680
4008	19019	23678
4009	19024	23674
4010	19030	23671
4011	19035	23666
4012	19040	23661
4013	19044	23656
4014	19050	23652
4015	19054	23647
4016	19058	23641
4017	19064	23637
4018	19068	23632
4019	19073	23628
4020	19080	23626
4021	19084	23621
4022	19089	23616
4023	19095	23613
4024	19100	23608
4025	19104	23602
4026	19108	23596
4027	19113	23592
4028	19117	23587
4029	19121	23581
4030	19126	23577
4031	19130	23571
4032	19135	23566
4033	19139	23561
4034	19144	23556
4035	19148	23551
4036	19152	23545
4037	19156	23540
4038	19161	23535
4039	19166	23530
4040	19170	23525
4041	19174	23520
4042	19178	23514
4043	19182	23509
4044	19187	23503
4045	19192	23499
4046	19196	23493
4047	19200	23488
4048	19206	23484
4049	19210	23479
4050	19215	23474
4051	19219	23469
4052	19224	23465
4053	19229	23460
4054	19233	23455
4055	19238	23450
4056	19243	23446
4057	19247	23440
4058	19253	23437
4059	19258	23433
4060	19263	23427
4061	19267	23422
4062	19272	23418
4063	19277	23413
4064	19281	23407
4065	19286	23403
4066	19290	23398
4067	19294	23392
4068	19299	23387
4069	19304	23383
4070	19308	23378
4071	19312	23372
4072	19318	23369
4073	19322	23363
4074	19326	23358
4075	19330	23352
4076	19335	23347
4077	19339	23342
4078	19343	23336
4079	19349	23333
4080	19353	23328
4081	19358	23322
4082	19362	23317
4083	19368	23314
4084	19372	23308
4085	19377	23303
4086	19383	23300
4087	19387	23295
4088	19392	23290
4089	19397	23286
4090	19402	23282
4091	19407	23277
4092	19411	23272
4093	19416	23267
4094	19423	23265
4095	19429	23261
4096	19435	23259
4097	19440	23254
4098	19445	23250
4099	19449	23244
4100	19453	23239
4101	19457	23233
4102	19462	23229
4103	19466	23223
4104	19470	23217
4105	19474	23212
4106	19479	23207
4107	19483	23202
4108	19487	23196
4109	19492	23191
4110	19496	23186
4111	19501	23181
4112	19505	23176
4113	19510	23172
4114	19514	23166
4115	19518	23161
4116	19523	23155
4117	19527	23150
4118	19531	23145
4119	19536	23139
4120	19541	23135
4121	19545	23130
4122	19549	23124
4123	19553	23119
4124	19559	23115
4125	19563	23110
4126	19567	23105
4127	19573	23100
4128	19577	23095
4129	19581	23090
4130	19586	23085
4131	19591	23081
4132	19596	23076
4133	19600	23071
4134	19607	23069
4135	19613	23065
4136	19618	23060
4137	19623	23056
4138	19627	23051
4139	19631	23045
4140	19636	23041
4141	19642	23037
4142	19646	23032
4143	19650	23026
4144	19655	23022
4145	19659	23017
4146	19664	23012
4147	19669	23007
4148	19674	23002
4149	19678	22997
4150	19682	22992
4151	19687	22987
4152	19691	22982
4153	19696	22977
4154	19700	22972
4155	19705	22967
4156	19709	22962
4157	19714	22957
4158	19718	22952
4159	19724	22948
4160	19729	22944
4161	19734	22940
4162	19739	22935
4163	19743	22929
4164	19748	22925
4165	19753	22921
4166	19758	22916
4167	19762	22910
4168	19768	22907
4169	19772	22901
4170	19776	22896
4171	19781	22891
4172	19786	22887
4173	19791	22882
4174	19795	22877
4175	19800	22872
4176	19804	22867
4177	19808	22862
4178	19813	22856
4179	19818	22853
4180	19823	22848
4181	19828	22843
4182	19833	22840
4183	19838	22834
4184	19842	22829
4185	19847	22824
4186	19852	22820
4187	19858	22817
4188	19864	22813
4189	19868	22808
4190	19872	22802
4191	19876	22797
4192	19881	22793
4193	19886	22787
4194	19890	22782
4195	19895	22778
4196	19899	22772
4197	19903	22767
4198	19907	22761
4199	19912	22757
4200	19917	22752
4201	19921	22746
4202	19925	22741
4203	19930	22737
4204	19935	22732
4205	19939	22726
4206	19944	22722
4207	19949	22718
4208	19955	22714
4209	19962	22712
4210	19966	22707
4211	19973	22704
4212	19979	22701
4213	19984	22696
4214	19988	22691
4215	19994	22687
4216	19998	22682
4217	20002	22676
4218	20007	22672
4219	20011	22667
4220	20016	22662
4221	20020	22656
4222	20025	22652
4223	20029	22646
4224	20033	22641
4225	20037	22635
4226	20042	22631
4227	20046	22625
4228	20050	22620
4229	20055	22616
4230	20059	22610
4231	20063	22605
4232	20068	22599
4233	20073	22595
4234	20077	22589
4235	20081	22584
4236	20085	22578
4237	20090	22574
4238	20094	22568
4239	20098	22563
4240	20103	22559
4241	20108	22554
4242	20113	22549
4243	20117	22544
4244	20122	22540
4245	20127	22535
4246	20131	22529
4247	20137	22526
4248	20142	22521
4249	20146	22516
4250	20152	22512
4251	20156	22507
4252	20160	22502
4253	20164	22497
4254	20169	22492
4255	20173	22487
4256	20178	22481
4257	20183	22477
4258	20187	22472
4259	20191	22466
4260	20195	22461
4261	20200	22457
4262	20206	22452
4263	20210	22448
4264	20216	22444
4265	20221	22439
4266	20225	22434
4267	20230	22429
4268	20235	22425
4269	20239	22420
4270	20243	22414
4271	20248	22410
4272	20252	22404
4273	20256	22399
4274	20261	22393
4275	20266	22389
4276	20270	22383
4277	20274	22378
4278	20278	22373
4279	20283	22368
4280	20288	22363
4281	20292	22358
4282	20298	22354
4283	20302	22349
4284	20306	22344
4285	20311	22340
4286	20316	22334
4287	20320	22330
4288	20325	22325
4289	20330	22321
4290	20335	22316
4291	20340	22311
4292	20345	22307
4293	20349	22302
4294	20353	22296
4295	20357	22291
4296	20362	22286
4297	20367	22281
4298	20371	22276
4299	20376	22271
4300	20380	22266
4301	20384	22261
4302	20389	22256
4303	20394	22251
4304	20399	22247
4305	20403	22241
4306	20408	22237
4307	20412	22232
4308	20417	22228
4309	20422	22223
4310	20428	22219
4311	20432	22214
4312	20436	22208
4313	20441	22204
4314	20445	22198
4315	20449	22193
4316	20453	22187
4317	20458	22183
4318	20463	22178
4319	20467	22173
4320	20473	22170
4321	20477	22164
4322	20482	22159
4323	20487	22154
4324	20492	22150
4325	20496	22145
4326	20501	22141
4327	20507	22136
4328	20511	22132
4329	20517	22128
4330	20523	22124
4331	20527	22119
4332	20531	22113
4333	20535	22108
4334	20540	22104
4335	20544	22098
4336	20548	22093
4337	20554	22089
4338	20558	22083
4339	20562	22078
4340	20566	22072
4341	20571	22068
4342	20575	22063
4343	20581	22059
4344	20586	22055
4345	20591	22050
4346	20595	22045
4347	20599	22039
4348	20604	22035
4349	20609	22030
4350	20614	22026
4351	20619	22022
4352	20623	22016
4353	20628	22011
4354	20633	22007
4355	20638	22002
4356	20642	21997
4357	20647	21992
4358	20652	21988
4359	20656	21983
4360	20661	21978
4361	20666	21973
4362	20670	21968
4363	20675	21963
4364	20679	21958
4365	20685	21954
4366	20689	21949
4367	20706	21957
4368	20714	21956
4369	20721	21954
4370	20728	21952
4371	20734	21948
4372	20739	21943
4373	20744	21939
4374	20750	21936
4375	20755	21931
4376	20760	21927
4377	20766	21924
4378	20772	21920
4379	20778	21916
4380	20783	21912
4381	20787	21907
4382	20794	21905
4383	20799	21900
4384	20803	21894
4385	20808	21890
4386	20813	21885
4387	20817	21880
4388	20822	21875
4389	20827	21871
4390	20832	21866
4391	20836	21861
4392	20841	21856
4393	20859	21865
4394	20863	21860
4395	20867	21855
4396	20872	21850
4397	20876	21845
4398	20881	21840
4399	20886	21835
4400	20891	21831
4401	20895	21825
4402	20899	21819
4403	20904	21815
4404	20908	21810
4405	20912	21804
4406	20916	21799
4407	20921	21794
4408	20925	21789
4409	20929	21783
4410	20933	21778
4411	20938	21773
4412	20943	21768
4413	20947	21763
4414	20952	21759
4415	20956	21753
4416	20960	21748
4417	20964	21742
4418	20969	21738
4419	20974	21734
4420	20979	21729
4421	20985	21725
4422	20989	21720
4423	20993	21714
4424	20997	21709
4425	21003	21705
4426	21008	21700
4427	21012	21696
4428	21018	21692
4429	21022	21686
4430	21027	21682
4431	21032	21677
4432	21036	21672
4433	21040	21667
4434	21045	21661
4435	21050	21658
4436	21055	21653
4437	21060	21648
4438	21066	21645
4439	21070	21639
4440	21074	21634
4441	21078	21629
4442	21083	21624
4443	21087	21619
4444	21091	21613
4445	21096	21609
4446	21100	21603
4447	21105	21598
4448	21109	21593
4449	21114	21588
4450	21119	21584
4451	21123	21578
4452	21127	21573
4453	21133	21569
4454	21137	21564
4455	21141	21558
4456	21146	21554
4457	21150	21549
4458	21154	21543
4459	21158	21538
4460	21164	21534
4461	21168	21529
4462	21172	21523
4463	21177	21519
4464	21182	21514
4465	21186	21509
4466	21191	21504
4467	21196	21499
4468	21200	21494
4469	21204	21489
4470	21210	21485
4471	21215	21480
4472	21220	21476
4473	21225	21472
4474	21230	21467
4475	21235	21462
4476	21239	21457
4477	21244	21453
4478	21248	21448
4479	21252	21442
4480	21258	21438
4481	21262	21433
4482	21266	21427
4483	21270	21422
4484	21275	21418
4485	21279	21412
4486	21283	21407
4487	21288	21401
4488	21293	21397
4489	21297	21392
4490	21301	21386
4491	21306	21382
4492	21311	21377
4493	21315	21372
4494	21319	21366
4495	21324	21362
4496	21328	21357
4497	21332	21351
4498	21338	21347
4499	21342	21342
4500	21346	21337
4501	21350	21331
4502	21356	21327
4503	21360	21323
4504	21365	21317
4505	21370	21313
4506	21375	21308
4507	21379	21303
4508	21383	21298
4509	21389	21294
4510	21394	21289
4511	21398	21284
4512	21403	21280
4513	21407	21274
4514	21411	21269
4515	21416	21264
4516	21421	21260
4517	21425	21254
4518	21429	21249
4519	21435	21245
4520	21439	21240
4521	21443	21234
4522	21447	21229
4523	21452	21225
4524	21456	21219
4525	21460	21214
4526	21465	21209
4527	21469	21204
4528	21474	21199
4529	21478	21193
4530	21483	21189
4531	21487	21184
4532	21491	21178
4533	21496	21173
4534	21501	21169
4535	21505	21164
4536	21509	21158
4537	21514	21154
4538	21519	21149
4539	21523	21144
4540	21527	21139
4541	21533	21134
4542	21537	21129
4543	21542	21124
4544	21547	21121
4545	21552	21116
4546	21557	21111
4547	21561	21106
4548	21566	21101
4549	21571	21096
4550	21575	21091
4551	21580	21087
4552	21585	21082
4553	21589	21077
4554	21595	21073
4555	21599	21068
4556	21604	21064
4557	21609	21059
4558	21614	21055
4559	21618	21049
4560	21622	21044
4561	21628	21040
4562	21632	21034
4563	21636	21029
4564	21640	21024
4565	21646	21020
4566	21650	21015
4567	21654	21010
4568	21659	21005
4569	21664	21000
4570	21668	20995
4571	21672	20989
4572	21677	20985
4573	21681	20979
4574	21685	20974
4575	21691	20971
4576	21696	20966
4577	21701	20961
4578	21705	20956
4579	21710	20952
4580	21714	20946
4581	21718	20941
4582	21723	20936
4583	21728	20932
4584	21732	20927
4585	21737	20921
4586	21742	20917
4587	21746	20911
4588	21750	20906
4589	21755	20902
4590	21760	20897
4591	21764	20892
4592	21769	20887
4593	21776	20885
4594	21781	20880
4595	21785	20875
4596	21791	20871
4597	21795	20866
4598	21799	20861
4599	21804	20856
4600	21809	20851
4601	21813	20846
4602	21817	20841
4603	21822	20836
4604	21826	20831
4605	21831	20826
4606	21836	20821
4607	21840	20816
4608	21844	20811
4609	21849	20806
4610	21854	20801
4611	21858	20796
4612	21862	20791
4613	21866	20786
4614	21872	20782
4615	21876	20777
4616	21880	20771
4617	21885	20767
4618	21889	20761
4619	21893	20756
4620	21898	20751
4621	21903	20747
4622	21908	20742
4623	21912	20737
4624	21917	20732
4625	21922	20728
4626	21927	20723
4627	21932	20719
4628	21936	20713
4629	21940	20708
4630	21944	20703
4631	21950	20699
4632	21955	20694
4633	21960	20690
4634	21965	20686
4635	21970	20681
4636	21974	20675
4637	21978	20670
4638	21983	20666
4639	21987	20660
4640	21992	20655
4641	21996	20651
4642	22000	20645
4643	22006	20641
4644	22011	20636
4645	22016	20632
4646	22020	20627
4647	22025	20622
4648	22030	20618
4649	22034	20612
4650	22038	20607
4651	22043	20602
4652	22048	20598
4653	22052	20593
4654	22056	20587
4655	22061	20583
4656	22065	20577
4657	22070	20573
4658	22075	20568
4659	22080	20564
4660	22084	20558
4661	22089	20553
4662	22094	20549
4663	22098	20544
4664	22102	20539
4665	22107	20534
4666	22112	20530
4667	22117	20525
4668	22121	20520
4669	22126	20515
4670	22132	20511
4671	22138	20508
4672	22143	20504
4673	22148	20499
4674	22152	20493
4675	22156	20488
4676	22161	20484
4677	22165	20479
4678	22169	20473
4679	22175	20469
4680	22180	20464
4681	22184	20460
4682	22190	20455
4683	22194	20450
4684	22198	20445
4685	22202	20440
4686	22208	20435
4687	22212	20430
4688	22216	20425
4689	22220	20419
4690	22225	20415
4691	22229	20410
4692	22233	20404
4693	22238	20400
4694	22243	20395
4695	22248	20390
4696	22252	20385
4697	22258	20381
4698	22262	20376
4699	22266	20371
4700	22272	20368
4701	22277	20363
4702	22282	20358
4703	22287	20354
4704	22291	20348
4705	22296	20344
4706	22300	20339
4707	22305	20335
4708	22310	20329
4709	22314	20324
4710	22320	20320
4711	22324	20315
4712	22328	20310
4713	22333	20305
4714	22338	20301
4715	22343	20296
4716	22347	20291
4717	22352	20287
4718	22356	20281
4719	22360	20276
4720	22365	20271
4721	22370	20266
4722	22374	20261
4723	22378	20256
4724	22383	20251
4725	22387	20246
4726	22391	20240
4727	22395	20235
4728	22400	20231
4729	22404	20226
4730	22409	20221
4731	22414	20216
4732	22419	20211
4733	22423	20206
4734	22427	20201
4735	22433	20197
4736	22437	20192
4737	22441	20187
4738	22447	20183
4739	22452	20178
4740	22457	20173
4741	22462	20170
4742	22467	20165
4743	22471	20160
4744	22476	20155
4745	22483	20152
4746	22488	20148
4747	22493	20143
4748	22498	20139
4749	22504	20135
4750	22511	20132
4751	22515	20127
4752	22519	20122
4753	22523	20116
4754	22528	20112
4755	22533	20107
4756	22537	20102
4757	22541	20096
4758	22546	20092
4759	22551	20088
4760	22556	20083
4761	22561	20079
4762	22566	20074
4763	22571	20069
4764	22577	20066
4765	22582	20061
4766	22586	20056
4767	22591	20051
4768	22595	20046
4769	22600	20041
4770	22604	20036
4771	22609	20032
4772	22613	20026
4773	22617	20021
4774	22624	20018
4775	22628	20013
4776	22632	20008
4777	22638	20004
4778	22642	19998
4779	22646	19993
4780	22650	19988
4781	22655	19983
4782	22660	19978
4783	22664	19973
4784	22668	19967
4785	22673	19963
4786	22677	19958
4787	22682	19953
4788	22687	19948
4789	22691	19943
